prod_id,order_quantity,time
9837,170,2021/03/24 15:48
9554,48,2021/03/24 17:16
1822,128,2021/03/24 18:43
2797,13,2021/03/24 20:42
3051,125,2021/03/24 22:18
2313,103,2021/03/24 23:46
3437,86,2021/03/25 0:51
4059,110,2021/03/25 1:24
5440,105,2021/03/25 2:24
3276,18,2021/03/25 3:58
9155,6,2021/03/25 4:13
6529,155,2021/03/25 4:59
1237,99,2021/03/25 5:07
3136,42,2021/03/25 5:25
8717,72,2021/03/25 6:22
2585,164,2021/03/25 6:51
6597,82,2021/03/25 7:47
2361,47,2021/03/25 8:26
6026,108,2021/03/25 9:49
7234,126,2021/03/25 11:20
4808,69,2021/03/25 12:20
7297,184,2021/03/25 13:29
1385,59,2021/03/25 14:26
3033,4,2021/03/25 14:33
1596,65,2021/03/25 16:19
4259,123,2021/03/25 16:22
2106,180,2021/03/25 16:45
8930,141,2021/03/25 17:26
7689,24,2021/03/25 18:58
7016,172,2021/03/25 19:16
4197,138,2021/03/25 20:47
2778,71,2021/03/25 22:19
8064,50,2021/06/13 3:52
3097,194,2021/06/13 4:36
6304,114,2021/06/13 6:14
9817,187,2021/06/13 6:47
5533,90,2021/06/13 6:51
2200,89,2021/06/13 8:03
6684,11,2021/06/13 8:39
2856,142,2021/06/13 9:09
3250,44,2021/06/13 9:51
5465,158,2021/06/13 10:33
1396,171,2021/06/13 12:32
7845,160,2021/06/13 12:44
2314,4,2021/06/13 12:57
6361,157,2021/06/13 13:46
4744,77,2021/06/13 15:25
3761,101,2021/06/13 16:48
5225,26,2021/06/13 18:40
7490,137,2021/06/13 20:23
5071,102,2021/06/13 20:27
3259,70,2021/11/07 17:29
8781,88,2021/11/07 18:02
7851,94,2021/11/07 18:42
3483,115,2021/11/07 20:40
4152,47,2021/11/07 20:49
9646,111,2021/11/07 20:49
9534,180,2021/11/07 21:29
7174,116,2021/11/07 21:30
6959,84,2021/11/07 23:02
9172,172,2021/11/08 0:56
2282,123,2021/11/08 1:26
2115,56,2021/11/08 1:49
6286,188,2021/11/08 3:42
8744,26,2021/11/08 4:58
1446,131,2021/11/08 6:50
2905,156,2021/11/08 8:29
8126,94,2021/11/08 9:28
1077,80,2021/11/08 11:18
4777,196,2021/11/08 13:16
7233,46,2021/11/08 14:45
4235,33,2021/11/08 15:49
4440,35,2021/11/08 16:41
3954,164,2021/11/08 17:02
6790,82,2021/11/08 18:56
4079,169,2021/11/08 19:58
1685,41,2021/11/08 20:46
5265,93,2021/11/08 21:48
2952,123,2021/11/08 22:43
7134,137,2021/11/08 23:15
5802,1,2021/11/09 1:06
1136,47,2021/11/09 1:43
1302,142,2021/11/09 1:53
9229,62,2021/11/09 2:11
1856,36,2021/11/09 3:59
5735,181,2021/11/09 4:34
8138,160,2021/11/09 6:00
2959,120,2021/11/09 7:33
3025,150,2021/11/09 8:02
8759,176,2021/11/09 9:39
9123,167,2021/11/09 11:03
6434,141,2021/11/09 11:43
5055,29,2021/11/09 13:25
2068,129,2021/11/09 14:08
4885,93,2021/11/09 15:08
2721,177,2021/11/09 16:50
6271,147,2021/11/09 17:40
1300,178,2021/11/09 17:51
8035,194,2021/11/09 19:04
2140,149,2021/11/09 19:30
8264,141,2021/10/10 13:48
7081,193,2021/10/10 14:07
5343,166,2021/10/10 14:11
1012,47,2021/10/10 15:42
4844,1,2021/10/10 17:16
5475,76,2021/10/10 18:07
8927,149,2021/10/10 19:39
8365,155,2021/10/10 19:54
3842,9,2021/10/10 20:08
7445,123,2021/10/10 21:27
2119,182,2021/10/10 23:06
7583,65,2021/10/10 23:53
9805,45,2021/10/11 0:52
9452,161,2021/10/11 0:58
1061,48,2021/10/11 2:55
4086,99,2021/10/11 3:40
3436,121,2021/10/11 4:22
1582,194,2021/10/11 6:03
7689,180,2021/10/11 6:04
4199,110,2021/10/11 6:13
1666,145,2021/10/11 7:56
7218,76,2021/10/11 9:29
2927,132,2021/10/11 11:25
6997,38,2021/10/11 11:25
9494,63,2021/10/11 12:23
4005,183,2021/10/11 12:41
4481,122,2021/10/11 12:56
8218,177,2021/10/11 14:43
5227,124,2021/10/11 16:23
8284,189,2021/10/11 17:17
7225,159,2021/10/11 18:51
3958,117,2021/10/11 20:46
6529,176,2021/10/11 22:07
7230,113,2021/10/11 23:35
9174,36,2021/10/12 0:06
9976,197,2021/10/12 1:37
1784,166,2021/10/12 2:37
3031,172,2021/10/12 2:51
6768,108,2021/10/12 4:22
4957,51,2021/10/12 5:14
6870,56,2021/10/12 5:42
5189,180,2021/10/12 7:24
3731,133,2021/10/12 9:15
3455,130,2021/06/19 0:04
3479,18,2021/06/19 0:18
6385,102,2021/06/19 1:10
3058,63,2021/06/19 2:04
3127,176,2021/06/19 3:36
6054,193,2021/06/19 4:59
3710,71,2021/06/19 6:41
3581,154,2021/06/19 6:46
1092,44,2021/06/19 8:16
7832,131,2021/06/19 9:05
7029,165,2021/06/19 10:22
7312,131,2021/06/19 11:50
3696,122,2021/06/19 12:05
8485,5,2021/06/19 12:11
9906,72,2021/06/19 13:57
7324,135,2021/06/19 15:13
3914,81,2021/06/19 16:57
7443,161,2021/06/19 17:57
1889,33,2021/06/19 18:55
3288,156,2021/06/19 19:15
4689,137,2021/06/19 20:06
4915,171,2021/06/19 22:01
2826,142,2021/06/19 23:57
9483,108,2021/06/20 1:32
2976,74,2021/06/20 2:27
4391,136,2021/06/20 4:18
8592,70,2021/06/20 4:51
5231,13,2021/06/20 6:22
3387,175,2021/06/20 7:27
5282,86,2021/06/20 8:47
8732,37,2021/06/20 8:50
2077,49,2021/06/20 9:33
6408,154,2021/06/20 10:08
9022,163,2021/06/20 11:20
5399,106,2021/06/20 11:51
4064,127,2021/06/20 12:04
4708,116,2021/06/20 12:32
1778,26,2021/06/20 14:24
1155,93,2021/06/20 15:50
2807,13,2021/06/20 15:55
3234,94,2021/06/20 17:33
4993,162,2021/06/20 19:09
1261,7,2021/06/20 20:14
2816,179,2021/06/20 20:20
4898,118,2021/06/20 21:43
4992,182,2021/06/20 23:02
4984,191,2021/06/20 23:38
8506,63,2021/06/21 0:45
6919,34,2021/06/21 2:21
6737,91,2021/06/21 2:23
5604,131,2021/06/21 2:34
9689,98,2021/06/21 4:11
4924,117,2021/06/21 5:41
7619,151,2021/06/21 6:40
7190,172,2021/06/21 7:21
3282,192,2021/06/21 8:12
3094,70,2021/06/21 8:32
2870,5,2021/06/21 8:57
4126,17,2021/06/21 9:32
1361,43,2021/06/21 10:44
1504,68,2021/06/21 11:42
6316,176,2021/06/21 13:18
6170,135,2021/06/21 13:38
1226,22,2021/06/21 13:45
6879,179,2021/06/21 13:52
9009,148,2021/06/21 15:30
6132,107,2021/04/18 22:15
7553,25,2021/04/18 22:40
6049,8,2021/04/18 23:54
7970,156,2021/04/19 1:35
2970,32,2021/04/19 2:59
4312,153,2021/04/19 3:28
3643,71,2021/04/19 5:02
8259,143,2021/04/19 6:14
2910,140,2021/04/19 8:05
3191,76,2021/04/19 8:58
4877,48,2021/04/19 9:49
4567,35,2021/04/19 10:14
4138,29,2021/04/19 10:54
1761,196,2021/04/19 10:57
4447,87,2021/04/19 11:14
4337,48,2021/04/19 12:52
8457,119,2021/04/19 14:17
6976,150,2021/04/19 15:11
3802,64,2021/04/19 16:09
7123,100,2021/04/19 17:50
4553,171,2021/04/19 19:40
9996,23,2021/04/19 19:53
8177,84,2021/04/19 21:34
7950,146,2021/04/19 23:10
6871,51,2021/04/20 1:02
9788,22,2021/04/20 2:47
1643,72,2021/04/20 4:08
7659,198,2021/04/20 6:07
6394,21,2021/04/20 6:28
5507,41,2021/04/20 7:11
7040,47,2021/04/20 7:30
7109,109,2021/04/20 8:11
1686,16,2021/04/20 9:12
1603,101,2021/04/20 10:40
3986,136,2021/04/20 12:34
4758,186,2021/04/20 13:34
4779,187,2021/04/20 14:58
6006,176,2021/04/20 15:29
6999,2,2021/04/20 16:35
1501,132,2021/04/20 17:33
6233,63,2021/04/20 18:49
9170,175,2021/04/20 18:50
4441,187,2021/04/20 19:44
5844,76,2021/04/20 20:59
2892,185,2021/04/20 22:02
7427,65,2021/04/20 23:58
2847,165,2021/04/21 0:00
2032,33,2021/04/21 1:56
6468,133,2021/04/21 3:18
5082,144,2021/04/21 3:41
1075,165,2021/04/21 4:44
5997,21,2021/04/21 6:31
7064,1,2021/04/21 6:51
2386,120,2021/04/21 8:17
4021,111,2021/04/21 8:38
3351,47,2021/04/21 9:43
6957,72,2021/04/21 10:10
7789,188,2021/04/21 12:01
2593,185,2021/04/21 13:11
4104,14,2021/06/22 18:25
5701,17,2021/06/22 20:03
1244,14,2021/06/22 20:22
3948,190,2021/06/22 21:22
5702,7,2021/06/22 23:13
2567,117,2021/06/23 0:51
8370,113,2021/06/23 1:31
6141,138,2021/06/23 2:21
2387,66,2021/06/23 2:38
1767,114,2021/06/23 2:58
1854,177,2021/06/23 3:44
4322,58,2021/06/23 4:28
8852,194,2021/06/23 5:50
7930,127,2021/06/23 6:44
8915,34,2021/06/23 7:19
1240,167,2021/06/23 7:48
4630,190,2021/06/23 8:07
5442,85,2021/06/23 10:05
9584,54,2021/06/23 11:23
6876,110,2021/06/23 11:28
3040,34,2021/06/23 11:52
3459,185,2021/06/23 13:08
5862,54,2021/06/23 13:36
7856,117,2021/06/23 14:20
9707,163,2021/06/23 15:09
1525,31,2021/06/23 15:17
4094,59,2021/06/23 15:55
4078,125,2021/06/23 16:35
8525,88,2021/06/23 16:54
5400,162,2021/06/23 17:11
8077,165,2021/06/23 18:52
5483,160,2021/06/23 19:39
2067,123,2021/06/23 20:07
3417,5,2021/06/23 20:27
1490,151,2021/06/23 21:52
9873,139,2021/06/23 21:57
3833,165,2021/06/23 22:08
8929,200,2021/06/23 23:18
2907,129,2021/06/24 0:05
2789,130,2021/06/24 1:43
8506,129,2021/06/24 2:57
3096,11,2021/06/24 4:20
9820,140,2021/06/24 6:08
5559,84,2021/06/24 6:31
5225,152,2021/06/24 6:32
4739,173,2021/06/24 6:55
5890,184,2021/06/24 7:22
9459,2,2021/06/24 8:53
8574,22,2021/06/24 9:32
3486,3,2021/06/24 10:15
9749,185,2021/06/24 11:02
9104,82,2021/06/24 12:23
7721,86,2021/06/24 13:05
1372,29,2021/06/24 13:37
6277,157,2021/06/24 14:53
7249,181,2021/06/24 15:49
4492,79,2021/06/24 17:35
3614,6,2021/06/24 18:20
3649,150,2021/06/24 20:09
9712,92,2021/06/24 20:55
7060,62,2021/06/24 21:13
1500,181,2021/06/24 22:46
7852,71,2021/06/24 22:48
9395,200,2021/06/24 23:27
9154,186,2021/06/25 0:00
6297,14,2021/06/25 0:02
4052,128,2021/06/25 1:51
3955,119,2021/06/25 3:33
5784,41,2021/06/25 5:05
3115,124,2021/06/25 5:24
7440,145,2021/06/25 6:29
4234,24,2021/06/25 7:40
2241,28,2021/06/25 7:43
3557,186,2021/06/25 8:37
4076,191,2021/06/25 9:34
8789,127,2021/06/25 11:02
3294,7,2021/06/25 11:26
9333,189,2021/03/25 1:18
3048,131,2021/03/25 2:21
3825,144,2021/03/25 4:10
8443,119,2021/03/25 5:27
3907,74,2021/03/25 6:38
8725,77,2021/03/25 7:01
1989,155,2021/03/25 7:05
2752,76,2021/03/25 8:17
2731,34,2021/03/25 10:05
1285,113,2021/03/25 11:15
9781,101,2021/03/25 12:30
8865,105,2021/03/25 12:57
2089,32,2021/03/25 13:34
6758,147,2021/03/25 15:10
2327,143,2021/03/25 16:31
6239,198,2021/03/25 18:20
4679,13,2021/03/25 18:23
2180,19,2021/03/25 19:54
2279,191,2021/03/25 21:28
9897,127,2021/03/25 22:09
7171,61,2021/03/25 23:36
3089,77,2021/03/26 1:22
2982,110,2021/03/26 3:18
1566,133,2021/03/26 3:43
2802,58,2021/03/26 5:26
2613,42,2021/03/26 7:08
6639,68,2021/03/26 7:10
8786,122,2021/03/26 8:05
6951,129,2021/03/26 9:03
2240,161,2021/03/26 9:24
4952,82,2021/03/26 10:23
6772,130,2021/03/26 11:32
9036,84,2021/03/26 12:27
4045,82,2021/03/26 14:04
9766,43,2021/03/26 15:17
1200,159,2021/03/26 17:05
7723,84,2021/03/26 19:00
5198,48,2021/03/26 19:06
3659,58,2021/03/26 20:25
4185,27,2021/03/26 21:11
5540,19,2021/03/26 21:45
9036,96,2021/03/26 22:27
4843,4,2021/03/27 0:16
2121,27,2021/03/27 0:27
9258,42,2021/03/27 1:28
7807,1,2021/07/25 20:13
3655,20,2021/07/25 21:08
9459,177,2021/07/25 22:35
9237,198,2021/07/25 23:48
8453,34,2021/07/26 1:26
2796,124,2021/07/26 2:01
8197,198,2021/07/26 3:56
7857,9,2021/07/26 4:37
8160,44,2021/07/26 6:24
2089,146,2021/07/26 7:18
1955,100,2021/07/26 9:12
3742,113,2021/07/26 10:28
7586,60,2021/07/26 12:16
8063,91,2021/07/26 14:06
3050,66,2021/07/26 15:46
5716,12,2021/07/26 17:24
9116,4,2021/07/26 17:44
4466,98,2021/07/26 18:39
1398,77,2021/07/26 18:57
5816,66,2021/07/26 20:31
8363,110,2021/07/26 21:49
3877,49,2021/07/26 22:39
9419,140,2021/07/27 0:26
6088,114,2021/07/27 2:00
9300,178,2021/07/27 3:01
4123,109,2021/07/27 4:53
2187,147,2021/07/27 6:11
9921,52,2021/07/27 7:29
3632,196,2021/07/27 9:09
6222,160,2021/07/27 10:33
2201,5,2021/07/27 12:16
6280,99,2021/07/27 13:18
8794,128,2021/07/27 14:23
6243,90,2021/07/27 15:15
8147,173,2021/07/27 16:08
3790,171,2021/07/27 16:20
1721,113,2021/07/27 18:14
5237,122,2021/07/27 18:38
5660,9,2021/07/27 19:05
3923,143,2021/07/27 20:54
8992,46,2021/07/27 21:59
7818,158,2021/07/27 22:51
8777,168,2021/08/25 21:19
1361,24,2021/08/25 21:26
5086,182,2021/08/25 22:11
9516,165,2021/08/25 22:45
4811,152,2021/08/25 23:13
8976,108,2021/08/26 0:44
6531,190,2021/08/26 1:41
2762,134,2021/08/26 2:05
1083,161,2021/08/26 3:37
6962,165,2021/08/26 4:13
9247,32,2021/08/26 5:28
2391,57,2021/08/26 7:18
6633,197,2021/08/26 7:46
5299,139,2021/08/26 8:10
1316,72,2021/08/26 8:31
9282,105,2021/08/26 10:02
7654,6,2021/08/26 10:12
5493,124,2021/08/26 11:27
7982,188,2021/08/26 12:54
7343,194,2021/08/26 14:46
1476,99,2021/08/26 15:35
9591,160,2021/08/26 15:42
7062,109,2021/08/26 17:22
9842,187,2021/08/26 18:30
9001,31,2021/08/26 19:28
9139,187,2021/08/26 19:48
3527,92,2021/08/26 21:42
4866,54,2021/08/26 22:21
8939,183,2021/08/26 22:43
7518,198,2021/08/26 22:51
4182,51,2021/08/26 23:23
8987,111,2021/08/27 1:05
6325,64,2021/08/27 2:42
1363,115,2021/08/27 3:04
5239,37,2021/08/27 4:07
7449,54,2021/08/27 4:20
1625,16,2021/08/27 6:18
5733,41,2021/08/27 7:22
7128,136,2021/08/27 8:08
5521,147,2021/08/27 8:15
8551,169,2021/08/27 9:33
1063,168,2021/08/27 10:58
9036,77,2021/08/27 11:45
1298,1,2021/08/27 13:34
5968,163,2021/08/27 15:12
8597,13,2021/08/27 16:57
7475,18,2021/07/16 18:22
4418,29,2021/07/16 19:14
3038,151,2021/07/16 20:42
5636,30,2021/07/16 22:02
3995,11,2021/07/16 22:11
4134,10,2021/07/16 23:57
5048,157,2021/07/17 1:29
5383,162,2021/07/17 2:49
9386,94,2021/07/17 4:45
9296,128,2021/07/17 5:27
5862,151,2021/07/17 6:20
6159,49,2021/07/17 7:07
3170,122,2021/07/17 7:10
1144,106,2021/07/17 8:19
4808,147,2021/07/17 9:58
6182,80,2021/07/17 10:20
5173,45,2021/07/17 10:47
3354,54,2021/07/17 11:45
1489,92,2021/07/17 11:54
2987,122,2021/07/17 12:50
4993,127,2021/07/17 14:45
9254,49,2021/07/17 15:25
6865,180,2021/07/17 17:15
2342,106,2021/07/17 18:38
3836,69,2021/07/17 20:31
2595,188,2021/07/17 20:53
4777,181,2021/07/17 20:53
6252,129,2021/07/17 21:15
1921,70,2021/07/17 23:14
2628,161,2021/07/18 0:02
6465,93,2021/07/18 0:48
7838,160,2021/07/18 2:08
1597,85,2021/07/18 2:28
9782,129,2021/07/18 3:03
9168,21,2021/07/18 3:23
4451,57,2021/07/18 3:41
2052,21,2021/07/18 5:19
6592,37,2021/06/28 11:50
4960,45,2021/06/28 13:26
9949,84,2021/06/28 14:22
5823,132,2021/06/28 14:45
5652,139,2021/06/28 15:05
4411,80,2021/06/28 16:35
2464,127,2021/06/28 18:16
8203,26,2021/06/28 19:09
5138,17,2021/06/28 20:56
7017,101,2021/06/28 21:46
9112,113,2021/06/28 21:57
6649,91,2021/06/28 23:32
3503,157,2021/06/29 0:08
9344,136,2021/06/29 0:13
6246,107,2021/06/29 1:58
2271,13,2021/06/29 2:05
3992,26,2021/06/29 2:24
7968,148,2021/06/29 2:56
5104,65,2021/06/29 3:54
5291,79,2021/06/29 5:38
9519,53,2021/06/29 6:49
1817,150,2021/06/29 8:48
4232,90,2021/06/29 9:02
6257,13,2021/06/29 9:52
8358,41,2021/06/29 11:11
3006,128,2021/06/29 11:59
9412,188,2021/06/29 13:42
3814,11,2021/06/29 15:31
8525,152,2021/06/29 17:18
7074,90,2021/06/29 19:17
8765,136,2021/06/29 19:55
9731,20,2021/06/29 21:10
8163,29,2021/06/29 22:36
8444,73,2021/06/29 23:09
9432,193,2021/06/29 23:21
6303,154,2021/06/29 23:52
3139,49,2021/06/30 1:32
7713,153,2021/06/30 1:58
2023,173,2021/06/30 3:32
3322,127,2021/06/30 3:53
6025,167,2021/06/30 5:34
3713,173,2021/06/30 6:17
5790,12,2021/06/30 7:28
8296,63,2021/06/30 9:07
7972,88,2021/06/30 10:19
7189,48,2021/06/30 10:36
5733,192,2021/06/30 11:03
2210,165,2021/09/22 5:39
9713,81,2021/09/22 5:41
2177,119,2021/09/22 6:48
1561,5,2021/09/22 6:52
4846,123,2021/09/22 8:45
6009,68,2021/09/22 9:13
4791,33,2021/09/22 10:54
7305,146,2021/09/22 12:41
4513,181,2021/09/22 13:19
5215,178,2021/09/22 14:17
1400,30,2021/09/22 15:54
9195,32,2021/09/22 16:34
1759,175,2021/09/22 17:09
8772,121,2021/09/22 17:57
5610,188,2021/09/22 18:41
6034,121,2021/09/22 20:03
7980,16,2021/09/22 20:12
9526,25,2021/09/22 21:20
2374,158,2021/09/22 22:59
2260,16,2021/09/22 23:49
9792,188,2021/09/23 0:51
8910,142,2021/09/23 2:25
4209,122,2021/09/23 2:50
9439,44,2021/09/23 3:31
3811,47,2021/09/23 3:32
4035,127,2021/09/23 5:20
6915,43,2021/09/23 6:39
5738,34,2021/09/23 7:13
9663,122,2021/09/23 8:24
8896,135,2021/09/23 9:15
7736,112,2021/09/23 9:32
9533,191,2021/09/23 9:36
7539,183,2021/09/23 10:12
8578,149,2021/09/23 11:01
8247,33,2021/09/23 12:42
8868,142,2021/09/23 13:34
7300,16,2021/09/23 15:26
3935,29,2021/09/23 15:50
6860,142,2021/09/23 16:06
8621,59,2021/09/23 16:24
6503,83,2021/09/23 16:33
3759,16,2021/01/04 4:52
3119,30,2021/01/04 4:55
9737,36,2021/01/04 5:40
4795,109,2021/01/04 7:28
3724,46,2021/01/04 7:39
7528,89,2021/01/04 8:33
7206,65,2021/01/04 9:45
5175,136,2021/01/04 11:00
3610,46,2021/01/04 11:46
8269,152,2021/01/04 12:34
2026,108,2021/01/04 14:23
6471,41,2021/01/04 14:46
7848,15,2021/01/04 16:29
5342,164,2021/01/04 17:29
5797,127,2021/01/04 19:21
5394,177,2021/01/04 19:58
1973,183,2021/01/04 21:14
9345,60,2021/01/04 21:27
2308,197,2021/01/04 21:36
9754,72,2021/01/04 22:42
4369,140,2021/01/04 23:16
7747,101,2021/01/05 0:01
5168,112,2021/01/05 0:10
3489,181,2021/01/05 1:40
2344,182,2021/01/05 1:44
3218,48,2021/01/05 2:24
9310,168,2021/01/05 4:21
3538,116,2021/01/05 5:11
2083,101,2021/01/05 5:23
5797,163,2021/01/05 6:06
2394,79,2021/01/05 7:39
2187,156,2021/01/05 8:08
2169,12,2021/01/05 8:50
1280,96,2021/01/05 9:55
8045,107,2021/01/05 10:56
8677,151,2021/01/05 12:55
1802,143,2021/01/05 14:07
3744,142,2021/01/05 15:35
6764,128,2021/01/05 17:14
7842,71,2021/01/05 17:21
4952,167,2021/01/05 18:14
2209,102,2021/01/05 20:00
9373,146,2021/01/05 20:11
4968,123,2021/01/05 21:43
3394,48,2021/01/05 23:17
8152,83,2021/01/05 23:57
7763,138,2021/01/06 0:45
7048,18,2021/01/06 1:39
3905,87,2021/01/06 1:40
9323,90,2021/01/06 3:39
6772,82,2021/01/06 4:28
5387,94,2021/01/06 5:47
8104,98,2021/01/06 6:04
4101,154,2021/01/06 7:47
3919,192,2021/01/06 8:44
5450,58,2021/01/06 10:33
8249,10,2021/01/06 11:32
2721,131,2021/01/06 13:23
1668,110,2021/01/06 13:26
9560,86,2021/01/06 14:15
7708,83,2021/01/06 14:16
8937,148,2021/01/06 15:39
1031,95,2021/01/06 17:36
7495,64,2021/09/30 10:30
8574,95,2021/09/30 12:26
9477,36,2021/09/30 12:56
6646,15,2021/09/30 13:49
6542,105,2021/09/30 14:04
4784,75,2021/09/30 14:10
2288,68,2021/09/30 14:29
1115,102,2021/09/30 14:40
6613,80,2021/09/30 16:28
1977,141,2021/09/30 18:07
8157,3,2021/09/30 18:28
8931,162,2021/09/30 20:14
6328,155,2021/09/30 21:43
1707,124,2021/09/30 23:12
6455,48,2021/10/01 0:28
5591,10,2021/10/01 1:36
2003,137,2021/10/01 2:25
7492,116,2021/10/01 2:33
1301,80,2021/10/01 3:25
3743,125,2021/10/01 5:15
7515,152,2021/10/01 6:59
1611,42,2021/10/01 8:22
1434,130,2021/10/01 9:55
8263,47,2021/10/01 11:37
9533,30,2021/10/01 12:59
5624,197,2021/10/01 13:08
1082,181,2021/10/01 13:46
5944,139,2021/10/01 15:09
8956,138,2021/10/01 15:10
5477,114,2021/10/01 16:52
6719,197,2021/10/01 17:29
6169,68,2021/10/01 17:48
7993,11,2021/10/01 19:28
3067,16,2021/06/10 1:34
5140,100,2021/06/10 2:56
4515,82,2021/06/10 3:16
6991,25,2021/06/10 4:56
4161,147,2021/06/10 5:31
7023,126,2021/06/10 5:39
1017,102,2021/06/10 6:10
7994,37,2021/06/10 7:11
6797,62,2021/06/10 8:44
9099,23,2021/06/10 9:07
4849,23,2021/06/10 10:50
3594,125,2021/06/10 11:18
3367,38,2021/06/10 12:12
2049,19,2021/06/10 13:58
2580,183,2021/06/10 14:01
3067,102,2021/06/10 15:27
3562,95,2021/06/10 16:03
2264,185,2021/06/10 16:08
1138,152,2021/06/10 16:48
3583,46,2021/06/10 17:36
8382,53,2021/06/10 17:46
6916,11,2021/06/10 19:26
1661,72,2021/06/10 20:28
8918,32,2021/06/10 22:20
2969,174,2021/06/10 22:39
8140,154,2021/06/11 0:31
1262,51,2021/06/11 1:36
8409,118,2021/06/11 1:52
4336,7,2021/06/11 2:39
4520,147,2021/06/11 4:28
6159,179,2021/06/11 5:13
8884,117,2021/06/11 6:29
5208,187,2021/06/11 6:30
9690,19,2021/06/11 8:13
5585,155,2021/06/11 9:24
8324,162,2021/06/11 10:51
3515,170,2021/06/11 11:55
7083,46,2021/06/11 13:33
6534,100,2021/06/11 14:41
6388,41,2021/06/11 16:32
4740,166,2021/01/11 10:21
1648,87,2021/01/11 11:13
3867,91,2021/01/11 11:32
2371,120,2021/01/11 13:25
3335,89,2021/01/11 14:35
4747,75,2021/01/11 15:31
3172,8,2021/01/11 16:37
8769,72,2021/01/11 17:59
9365,169,2021/01/11 19:23
7879,175,2021/01/11 19:48
2698,134,2021/01/11 21:10
3703,174,2021/01/11 21:30
9914,49,2021/01/11 22:01
4634,1,2021/01/11 23:13
6969,192,2021/01/11 23:52
4215,44,2021/01/11 23:53
1652,13,2021/01/12 0:16
9826,37,2021/01/12 1:51
9776,55,2021/01/12 2:16
4770,58,2021/01/12 2:47
2048,14,2021/01/12 4:21
9113,67,2021/01/12 6:20
1601,108,2021/01/12 7:30
8803,9,2021/01/12 8:07
1330,122,2021/01/12 9:43
5592,128,2021/01/12 10:52
2915,41,2021/01/12 11:06
8703,40,2021/01/12 12:28
9243,157,2021/01/12 13:42
8679,183,2021/01/12 15:28
6988,154,2021/01/12 17:06
1758,50,2021/01/12 19:00
1154,7,2021/01/12 19:29
8866,161,2021/01/12 20:17
5070,127,2021/01/12 20:44
9838,24,2021/01/12 21:58
8423,52,2021/01/12 22:16
4241,37,2021/01/12 22:37
3848,164,2021/01/13 0:03
8544,61,2021/01/13 1:40
3648,189,2021/01/13 1:56
5075,135,2021/01/13 3:24
9393,108,2021/01/13 3:55
9476,189,2021/01/13 5:41
3524,77,2021/01/13 6:23
5919,37,2021/01/13 8:03
5445,9,2021/01/13 8:15
6817,187,2021/01/13 10:08
9125,33,2021/01/13 11:43
3925,96,2021/01/13 12:01
5704,27,2021/01/13 14:00
4713,165,2021/01/13 15:04
9954,132,2021/01/13 15:50
9684,69,2021/01/13 17:08
8731,7,2021/01/13 18:39
4772,194,2021/01/13 19:29
2292,178,2021/03/23 14:45
7584,4,2021/03/23 15:22
5735,96,2021/03/23 16:08
7405,44,2021/03/23 17:11
2551,52,2021/03/23 17:15
5093,163,2021/03/23 19:07
4973,188,2021/03/23 19:30
9473,182,2021/03/23 19:36
6285,121,2021/03/23 19:54
3324,190,2021/03/23 20:01
7429,95,2021/03/23 21:44
3198,196,2021/03/23 21:50
7149,107,2021/03/23 23:12
4797,18,2021/03/24 0:53
7297,43,2021/03/24 2:22
5867,165,2021/03/24 3:48
1371,159,2021/03/24 3:54
2086,31,2021/03/24 5:47
1124,192,2021/03/24 7:36
9653,63,2021/03/24 8:39
3909,77,2021/03/24 10:25
4814,101,2021/03/24 12:08
7661,37,2021/03/24 12:13
5888,195,2021/03/24 12:57
2770,112,2021/03/24 13:00
2440,137,2021/03/24 13:51
2523,191,2021/03/24 15:50
7012,57,2021/03/24 17:01
8389,172,2021/03/24 18:20
7171,24,2021/03/24 20:00
5038,27,2021/03/24 20:52
6581,53,2021/03/24 21:39
6764,20,2021/03/24 21:40
9534,190,2021/03/24 23:39
6999,85,2021/03/25 1:02
1459,123,2021/03/25 2:30
7786,89,2021/03/25 3:18
8839,124,2021/03/25 4:13
1914,5,2021/03/25 5:02
4283,57,2021/07/02 21:22
7793,94,2021/07/02 22:27
5181,140,2021/07/02 22:57
2227,151,2021/07/03 0:36
9377,55,2021/07/03 0:36
9387,168,2021/07/03 2:34
2136,185,2021/07/03 3:52
8241,158,2021/07/03 5:12
1900,149,2021/07/03 7:04
7189,118,2021/07/03 7:09
5549,136,2021/07/03 7:58
2977,131,2021/07/03 8:55
3135,86,2021/07/03 10:45
1639,8,2021/07/03 11:05
6788,171,2021/07/03 13:00
4349,163,2021/07/03 13:37
9523,143,2021/07/03 14:19
3905,167,2021/07/03 15:35
7347,19,2021/07/03 16:40
7403,133,2021/07/03 17:51
6645,142,2021/07/03 19:45
4587,198,2021/07/03 20:52
1451,96,2021/07/03 22:16
7202,51,2021/07/03 23:02
6758,72,2021/07/03 23:43
8220,149,2021/07/04 0:35
9007,121,2021/07/04 2:25
8038,65,2021/07/04 2:37
8691,4,2021/07/04 2:44
7308,59,2021/07/04 3:37
8622,56,2021/07/04 4:59
3605,82,2021/07/04 5:33
9328,10,2021/07/04 5:43
4136,151,2021/07/04 5:48
4381,54,2021/07/04 6:16
5213,17,2021/07/04 7:23
3212,96,2021/07/04 8:30
9616,119,2021/07/04 10:27
4962,135,2021/07/04 11:25
8506,85,2021/07/04 11:54
